Date,Open,High,Low,Close,Adj Close,Volume,KC_Middle,KC_Upper,KC_Lower,KC_Width,KC_ATR,KC_PercentB,long_entry,short_entry,long_exit,short_exit
2023-06-06 00:00:00-04:00,179.97000122070312,180.1199951171875,177.42999267578125,179.2100067138672,176.73233032226562,64848400,,,,,,,False,False,False,False
2023-06-07 00:00:00-04:00,178.44000244140625,181.2100067138672,177.32000732421875,177.82000732421875,175.36160278320312,61944600,,,,,,,False,False,False,False
2023-06-08 00:00:00-04:00,177.89999389648438,180.83999633789062,177.4600067138672,180.57000732421875,178.07354736328125,50214900,,,,,,,False,False,False,False
2023-06-09 00:00:00-04:00,181.5,182.22999572753906,180.6300048828125,180.9600067138672,178.4581756591797,48900000,,,,,,,False,False,False,False
2023-06-12 00:00:00-04:00,181.27000427246094,183.88999938964844,180.97000122070312,183.7899932861328,181.24900817871094,54274900,,,,,,,False,False,False,False
2023-06-13 00:00:00-04:00,182.8000030517578,184.14999389648438,182.44000244140625,183.30999755859375,180.77566528320312,54929100,,,,,,,False,False,False,False
2023-06-14 00:00:00-04:00,183.3699951171875,184.38999938964844,182.02000427246094,183.9499969482422,181.40682983398438,57462900,,,,,,,False,False,False,False
2023-06-15 00:00:00-04:00,183.9600067138672,186.52000427246094,183.77999877929688,186.00999450683594,183.43832397460938,65433200,,,,,,,False,False,False,False
2023-06-16 00:00:00-04:00,186.72999572753906,186.99000549316406,184.27000427246094,184.9199981689453,182.3634033203125,101256200,,,,,,,False,False,False,False
2023-06-20 00:00:00-04:00,184.41000366210938,186.10000610351562,184.41000366210938,185.00999450683594,182.45216369628906,49799100,,,,,,,False,False,False,False
2023-06-21 00:00:00-04:00,184.89999389648438,185.41000366210938,182.58999633789062,183.9600067138672,181.41668701171875,49515700,,,,,,,False,False,False,False
2023-06-22 00:00:00-04:00,183.74000549316406,187.0500030517578,183.6699981689453,187.0,184.41465759277344,51245300,,,,,,,False,False,False,False
2023-06-23 00:00:00-04:00,185.5500030517578,187.55999755859375,185.00999450683594,186.67999267578125,184.0990753173828,53117000,,,,,,,False,False,False,False
2023-06-26 00:00:00-04:00,186.8300018310547,188.0500030517578,185.22999572753906,185.27000427246094,182.70858764648438,48088700,,,,,,,False,False,False,False
2023-06-27 00:00:00-04:00,185.88999938964844,188.38999938964844,185.6699981689453,188.05999755859375,185.45999145507812,50730800,,,,,,,False,False,False,False
2023-06-28 00:00:00-04:00,187.92999267578125,189.89999389648438,187.60000610351562,189.25,186.63352966308594,51216800,,,,,,,False,False,False,False
2023-06-29 00:00:00-04:00,189.0800018310547,190.07000732421875,188.94000244140625,189.58999633789062,186.96885681152344,46347300,,,,,,,False,False,False,False
