Date,Open,High,Low,Close,Adj Close,Volume,KC_Middle,KC_Upper,KC_Lower,KC_Width,KC_ATR,KC_PercentB,long_entry,short_entry,long_exit,short_exit
2026-05-06 00:00:00-04:00,281.9200134277344,288.0299987792969,281.07000732421875,287.510009765625,287.245361328125,58336100,,,,,,,False,False,False,False
2026-05-07 00:00:00-04:00,289.2699890136719,292.1300048828125,285.7799987792969,287.44000244140625,287.1754150390625,45224300,,,,,,,False,False,False,False
2026-05-08 00:00:00-04:00,290.010009765625,294.760009765625,290.0,293.32000732421875,293.0500183105469,52692800,,,,,,,False,False,False,False
2026-05-11 00:00:00-04:00,291.9800109863281,293.8800048828125,290.2300109863281,292.67999267578125,292.67999267578125,42247300,,,,,,,False,False,False,False
2026-05-12 00:00:00-04:00,292.55999755859375,295.2699890136719,292.55999755859375,294.79998779296875,294.79998779296875,45748100,,,,,,,False,False,False,False
2026-05-13 00:00:00-04:00,293.5,300.9200134277344,293.5,298.8699951171875,298.8699951171875,52684300,,,,,,,False,False,False,False
2026-05-14 00:00:00-04:00,299.82000732421875,300.45001220703125,295.3800048828125,298.2099914550781,298.2099914550781,35324900,,,,,,,False,False,False,False
2026-05-15 00:00:00-04:00,297.8999938964844,303.20001220703125,296.5199890136719,300.2300109863281,300.2300109863281,54862800,,,,,,,False,False,False,False
2026-05-18 00:00:00-04:00,300.239990234375,300.6600036621094,294.9100036621094,297.8399963378906,297.8399963378906,34483000,,,,,,,False,False,False,False
2026-05-19 00:00:00-04:00,296.9700012207031,300.510009765625,296.3500061035156,298.9700012207031,298.9700012207031,42243600,,,,,,,False,False,False,False
2026-05-20 00:00:00-04:00,298.17999267578125,302.79998779296875,298.0799865722656,302.25,302.25,38229800,,,,,,,False,False,False,False
2026-05-21 00:00:00-04:00,301.05999755859375,305.5400085449219,300.3999938964844,304.989990234375,304.989990234375,42965100,,,,,,,False,False,False,False
2026-05-22 00:00:00-04:00,306.1199951171875,311.3999938964844,305.8399963378906,308.82000732421875,308.82000732421875,43670200,,,,,,,False,False,False,False
2026-05-26 00:00:00-04:00,309.55999755859375,311.82000732421875,307.6700134277344,308.3299865722656,308.3299865722656,48000500,,,,,,,False,False,False,False
2026-05-27 00:00:00-04:00,308.3299865722656,313.260009765625,308.29998779296875,310.8500061035156,310.8500061035156,50430900,,,,,,,False,False,False,False
2026-05-28 00:00:00-04:00,310.67999267578125,312.79998779296875,309.57000732421875,312.510009765625,312.510009765625,48220400,,,,,,,False,False,False,False
2026-05-29 00:00:00-04:00,311.7799987792969,315.0,309.5299987792969,312.05999755859375,312.05999755859375,70026800,,,,,,,False,False,False,False
2026-06-01 00:00:00-04:00,309.6300048828125,310.94000244140625,305.0199890136719,306.30999755859375,306.30999755859375,48849900,,,,,,,False,False,False,False
2026-06-02 00:00:00-04:00,307.4599914550781,315.45001220703125,306.69000244140625,315.20001220703125,315.20001220703125,44534700,,,,,,,False,False,False,False
2026-06-03 00:00:00-04:00,314.17999267578125,316.94000244140625,308.8500061035156,310.260009765625,310.260009765625,50836700,303.60650866644056,315.8674123734064,291.3456049594747,24.521807413931697,6.130451853482924,0.7713299630354471,False,False,False,False
2026-06-04 00:00:00-04:00,313.2300109863281,313.5400085449219,309.6499938964844,311.2300109863281,311.2300109863281,44869100,304.33255650642985,316.1453727723866,292.5197402404731,23.62563253191354,5.906408132978385,0.791947928614448,False,False,False,False
2026-06-05 00:00:00-04:00,312.8599853515625,315.1700134277344,307.1499938964844,307.3399963378906,307.3399963378906,65246700,304.6189793475213,316.85451789313237,292.38344080191024,24.471077091222128,6.117769272805532,0.6111931845184436,False,False,False,False
