Datetime,Open,High,Low,Close,Adj Close,Volume,KC_Middle,KC_Upper,KC_Lower,KC_Width,KC_ATR,KC_PercentB,long_entry,short_entry,long_exit,short_exit
2025-10-01 10:30:00-04:00,256.17999267578125,256.2590026855469,255.9492950439453,256.0199890136719,256.0199890136719,149480,256.3805153001058,257.39421181959693,255.36681878061464,2.0273930389822965,0.5068482597455741,0.3221724749460098,False,False,False,False
2025-10-01 10:32:00-04:00,256.0,256.0199890136719,255.39999389648438,255.45989990234375,255.45989990234375,191376,256.3087164719211,257.34504236290064,255.27239058094156,2.072651781959081,0.5181629454897703,0.09046831842874929,False,False,False,False
2025-10-01 10:34:00-04:00,255.4600067138672,255.97959899902344,255.4600067138672,255.96499633789062,255.96499633789062,131895,256.2604133809693,257.2970465021868,255.22378025975175,2.0732662424350394,0.5183165606087599,0.35751128483543065,False,False,False,False
2025-10-01 10:36:00-04:00,255.96499633789062,255.99000549316406,255.75,255.7899932861328,255.7899932861328,98564,256.2206914329181,257.2016623406467,255.2397205251895,1.9619418154571804,0.4904854538642951,0.2804735372924777,False,False,False,False
2025-10-01 10:38:00-04:00,255.82000732421875,255.92999267578125,255.610107421875,255.8300018310547,255.8300018310547,110788,256.1796764370437,257.1265273047807,255.23282556930675,1.893701735473968,0.473425433868492,0.3153486373071669,False,False,False,False
2025-10-01 10:40:00-04:00,255.82000732421875,255.83999633789062,255.58999633789062,255.6999969482422,255.6999969482422,119788,256.13494501840535,257.03711079936863,255.23277923744206,1.804331561926574,0.4510828904816435,0.2589422701785787,False,False,False,False
2025-10-01 10:42:00-04:00,255.69000244140625,255.72500610351562,255.5424041748047,255.58999633789062,255.58999633789062,98949,256.085820306056,256.93428989466514,255.23735071744687,1.696939177218269,0.42423479430456723,0.20781276381504227,False,False,False,False
2025-10-01 10:44:00-04:00,255.60499572753906,255.64999389648438,255.5,255.5800018310547,255.5800018310547,85466,256.0373293476233,256.8309507566684,255.2437079385782,1.5872428180902034,0.39681070452255085,0.21187299677380841,False,False,False,False
2025-10-01 10:46:00-04:00,255.60000610351562,255.94500732421875,255.56500244140625,255.82009887695312,255.82009887695312,106744,256.0125077793601,256.80276802406314,255.222247534657,1.5805204894061546,0.39513012235153866,0.37826231694140694,False,False,False,False
2025-10-01 10:48:00-04:00,255.83999633789062,255.8625946044922,255.58999633789062,255.80999755859375,255.80999755859375,73222,255.98790667342027,256.7536605469734,255.2221527998672,1.5315077471061898,0.38287693677654744,0.3838340092221564,False,False,False,False
2025-10-01 10:50:00-04:00,255.80999755859375,255.80999755859375,255.52999877929688,255.7449951171875,255.7449951171875,100458,255.96001052849383,256.705188770551,255.21483228643666,1.4903564841143293,0.3725891210285823,0.3557288718516886,False,False,False,False
2025-10-01 10:52:00-04:00,255.75,255.8000030517578,255.64999389648438,255.69000244140625,255.69000244140625,75798,255.93651744291182,256.63717969181795,255.2358551940057,1.4013244978122543,0.3503311244530636,0.3240842846247032,False,False,False,False
2025-10-01 10:54:00-04:00,255.69000244140625,255.94369506835938,255.69000244140625,255.86000061035156,255.86000061035156,97577,255.9264903251779,256.607824874584,255.24515577577176,1.3626690988122618,0.34066727470306546,0.45120626505416,False,False,False,False
2025-10-01 10:56:00-04:00,255.8699951171875,255.8699951171875,255.6750030517578,255.73219299316406,255.73219299316406,58945,255.91054493427552,256.56274444182696,255.25834542672405,1.3043990151029163,0.3260997537757291,0.36326887781544964,False,False,False,False
2025-10-01 10:58:00-04:00,255.72000122070312,255.7550048828125,255.52999877929688,255.52999877929688,255.52999877929688,79233,255.88144549423043,256.5134262717299,255.24946471673098,1.2639615549989003,0.31599038874972507,0.22194825582818895,False,False,False,False
2025-10-01 11:00:00-04:00,255.52999877929688,255.63999938964844,255.49000549316406,255.5850067138672,255.5850067138672,93839,255.85194311689673,256.4507245959431,255.25316163785035,1.1975629580927318,0.29939073952318296,0.2771003175860899,False,False,False,False
2025-10-01 11:02:00-04:00,255.5823974609375,255.6199951171875,255.41000366210938,255.42999267578125,255.42999267578125,89077,255.81715461227412,256.39805623443146,255.23625299011675,1.1618032443147115,0.2904508110786779,0.1667577419950947,False,False,False,False
2025-10-01 11:04:00-04:00,255.42999267578125,255.5800018310547,255.3000030517578,255.3112030029297,255.3112030029297,118280,255.777146486843,256.355957702644,255.198335271042,1.1576224316019932,0.2894056079004983,0.0974996067858636,False,False,False,False
2025-10-01 11:06:00-04:00,255.33990478515625,255.57960510253906,255.3101043701172,255.52499389648438,255.52499389648438,122033,255.74804375378307,256.32287399448836,255.1732135130778,1.1496604814105638,0.28741512035264094,0.30598632300117345,False,False,False,False
2025-10-01 11:08:00-04:00,255.52499389648438,255.6199951171875,255.30999755859375,255.3865966796875,255.3865966796875,112484,255.71859797899322,256.2979447073467,255.13925125063972,1.1586934567069704,0.2896733641767426,0.21346925506142392,False,False,False,False
2025-10-01 11:10:00-04:00,255.375,255.4936981201172,255.3000030517578,255.35000610351562,255.35000610351562,82753,255.68646824370467,256.24661931289467,255.12631717451464,1.1203021383800262,0.28007553459500656,0.19966839421055033,False,False,False,False
2025-10-01 11:12:00-04:00,255.35000610351562,255.6352996826172,255.1999969482422,255.60000610351562,255.60000610351562,96004,255.66665548190343,256.25785199104945,255.07545897275742,1.1823930182920321,0.29559825457300803,0.44363178963617084,False,False,False,False
2025-10-01 11:14:00-04:00,255.5800018310547,255.625,255.30999755859375,255.33999633789062,255.33999633789062,127016,255.6436404803407,256.23871782685336,255.04856313382803,1.1901546930253346,0.29753867325633365,0.24487002048598033,False,False,False,False
2025-10-01 11:16:00-04:00,255.33999633789062,255.41000366210938,255.22000122070312,255.38999938964844,255.38999938964844,74611,255.61472247498955,256.1882925751322,255.0411523748469,1.147140200285321,0.28678505007133026,0.3041014644197657,False,False,False,False
2025-10-01 11:18:00-04:00,255.38499450683594,255.5,255.36399841308594,255.4199981689453,255.4199981689453,76686,255.59693927362645,256.14035268113764,255.05352586611525,1.0868268150223912,0.2717067037555978,0.33719475611439637,False,False,False,False
2025-10-01 11:20:00-04:00,255.41000366210938,255.5,255.35000610351562,255.49000549316406,255.49000549316406,77311,255.5826279649217,256.10169881097863,255.06355711886474,1.0381416921138964,0.2595354230284741,0.4107805105399234,False,False,False,False
2025-10-01 11:22:00-04:00,255.4958038330078,255.50999450683594,255.2100067138672,255.4250030517578,255.4250030517578,117874,255.563488929293,256.090650249338,255.036327609248,1.054322640090021,0.26358066002250524,0.36864943209095424,False,False,False,False
2025-10-01 11:24:00-04:00,255.4250030517578,255.4250030517578,255.17999267578125,255.19500732421875,255.19500732421875,54929,255.5352202392574,256.0586675024932,255.01177297602158,1.0468945264716467,0.2617236316179117,0.1750265605215554,False,False,False,False
2025-10-01 11:26:00-04:00,255.21499633789062,255.22999572753906,255.10000610351562,255.1699981689453,255.1699981689453,68060,255.50011989901066,255.9972203607276,255.00301943729372,0.9942009234338798,0.24855023085846994,0.16795270223132272,False,False,False,False
2025-10-01 11:28:00-04:00,255.17999267578125,255.5449981689453,255.17999267578125,255.52450561523438,255.52450561523438,82834,255.49215598672268,256.0145464022679,254.96976557117745,1.0447808310904634,0.26119520777261584,0.5309630762252135,False,False,False,True
2025-10-01 11:30:00-04:00,255.5301055908203,255.82969665527344,255.52040100097656,255.6800994873047,255.6800994873047,131830,255.50973469095717,256.04174519580727,254.97772418610708,1.064021009700184,0.266005252425046,0.6601141281933128,False,False,False,False
2025-10-01 11:32:00-04:00,255.69000244140625,255.72999572753906,255.55999755859375,255.61000061035156,255.61000061035156,80085,255.5215057964687,256.0343148846228,255.00869670831455,1.0256181763082566,0.25640454407706414,0.5862843657874987,False,False,False,False
2025-10-01 11:34:00-04:00,255.61000061035156,255.75,255.50999450683594,255.69000244140625,255.69000244140625,72291,255.53374324278096,256.0432725207525,255.0242139648094,1.0190585559431042,0.25476463898577606,0.6533368202582628,False,False,False,False
2025-10-01 11:36:00-04:00,255.6999969482422,255.86000061035156,255.67999267578125,255.7899932861328,255.7899932861328,56239,255.55687838068326,256.0514563177717,255.0623004435948,0.9891558741768733,0.24728896854421833,0.7356705465087138,False,False,False,False
2025-10-01 11:38:00-04:00,255.80999755859375,255.86000061035156,255.76100158691406,255.8300018310547,255.8300018310547,54961,255.58165199612043,256.0465719441875,255.11673204805334,0.9298398961341832,0.2324599740335458,0.767088813855779,False,False,False,False
2025-10-01 11:40:00-04:00,255.83999633789062,255.88999938964844,255.72999572753906,255.72999572753906,255.72999572753906,79982,255.60085945187805,256.05128813756033,255.1504307661958,0.9008573713645376,0.2252143428411344,0.6433481922508921,False,False,False,False
2025-10-01 11:42:00-04:00,255.72000122070312,255.8070068359375,255.69000244140625,255.74000549316406,255.74000549316406,35320,255.61465108409627,256.04343778011656,255.18586438807597,0.8575733920405924,0.2143933480101481,0.6461733890431418,False,False,False,False
2025-10-01 11:44:00-04:00,255.74000549316406,256.0400085449219,255.7100067138672,256.0199890136719,256.0199890136719,101828,255.6440495291811,256.0959579218103,255.1921411365519,0.9038167852583854,0.22595419631459635,0.9159465619830367,False,False,False,False
2025-10-01 11:46:00-04:00,256.0150146484375,256.0400085449219,255.83999633789062,255.89999389648438,255.89999389648438,62784,255.6709654082844,256.1176854030569,255.22424541351185,0.893439989545044,0.223359997386261,0.7563445680516566,False,False,False,False
2025-10-01 11:48:00-04:00,255.89999389648438,255.91990661621094,255.6199951171875,255.68499755859375,255.68499755859375,65598,255.67769566438406,256.139725959484,255.2156653692841,0.9240605901999004,0.2310151475499751,0.5079019647490042,False,False,False,False
2025-10-01 11:50:00-04:00,255.6855926513672,255.7899932861328,255.5500030517578,255.55499267578125,255.55499267578125,81138,255.6733116015434,256.13713691400835,255.20948628907843,0.9276506249299246,0.23191265623248114,0.3724531385174486,False,False,True,False
2025-10-01 11:52:00-04:00,255.55499267578125,255.72999572753906,255.55499267578125,255.69000244140625,255.69000244140625,66913,255.6718848091655,256.12432820073553,255.21944141759548,0.9048867831400571,0.22622169578501428,0.5200219879197208,False,False,False,True
2025-10-01 11:54:00-04:00,255.6699981689453,255.94000244140625,255.64999389648438,255.9149932861328,255.9149932861328,71999,255.6874192598489,256.1526200212463,255.2222184984515,0.9304015227948241,0.23260038069870603,0.7445976502707092,False,False,False,False
2025-10-01 11:56:00-04:00,255.9199981689453,256.0799865722656,255.91000366210938,256.0046081542969,256.0046081542969,111072,255.71701737442427,256.1696946417132,255.26434010713535,0.9053545345778389,0.22633863364445972,0.817655425459048,False,False,False,False
2025-10-01 11:58:00-04:00,255.9949951171875,256.1199951171875,255.94000244140625,256.1000061035156,256.1000061035156,64382,255.74904758200637,256.19245565772263,255.3056395062901,0.8868161514325266,0.22170403785813164,0.8957511609845306,False,False,False,False
2025-10-01 12:00:00-04:00,256.1000061035156,256.44000244140625,256.0899963378906,256.4200134277344,256.4200134277344,111302,255.803106929975,256.27217541882277,255.33403844112723,0.9381369776955353,0.23453424442388382,1.0,False,False,False,False
2025-10-01 12:02:00-04:00,256.42498779296875,256.4700012207031,256.32000732421875,256.3299865722656,256.3299865722656,73845,255.8574140514754,256.30957447073524,255.40525363221553,0.904320838519709,0.22608020962992725,1.0,False,False,False,False
2025-10-01 12:04:00-04:00,256.3240966796875,256.3999938964844,256.2699890136719,256.3399963378906,256.3399963378906,58957,255.90305649889194,256.33600185278834,255.47011114499557,0.8658907077927722,0.21647267694819305,1.0,False,False,False,False
2025-10-01 12:06:00-04:00,256.3399963378906,256.5299987792969,256.30999755859375,256.5199890136719,256.5199890136719,97285,255.95546335142802,256.3891144140754,255.52181228878067,0.8673021252947137,0.21682553132367843,1.0,False,False,False,False
2025-10-01 12:08:00-04:00,256.5199890136719,256.55999755859375,256.42999267578125,256.489990234375,256.489990234375,89208,256.00668844395074,256.42297537689586,255.5904015110056,0.8325738658902537,0.20814346647256343,1.0,False,False,False,False
2025-10-01 12:10:00-04:00,256.4599914550781,256.69500732421875,256.45001220703125,256.6300048828125,256.6300048828125,107964,256.06240143068754,256.48605869377565,255.6387441675994,0.847314526176234,0.2118286315440585,1.0,False,False,False,False
2025-10-01 12:12:00-04:00,256.6199951171875,256.9200134277344,256.5201110839844,256.8890075683594,256.8890075683594,109602,256.1303991382436,256.5916711437729,255.6691271327143,0.9225440110585907,0.23063600276464769,1.0,False,False,False,False
2025-10-01 12:14:00-04:00,256.8699951171875,256.8699951171875,256.42999267578125,256.42999267578125,256.42999267578125,87618,256.17290018757757,256.6798479710696,255.66595240408557,1.0138955669840186,0.25347389174600465,0.7535690031355272,False,False,False,False
2025-10-01 12:16:00-04:00,256.44000244140625,256.54998779296875,256.44000244140625,256.45001220703125,256.45001220703125,76781,256.2021478662656,256.6823998948459,255.72189583768528,0.9605040571606196,0.2401260142901549,0.7580565265891533,False,False,False,False
2025-10-01 12:18:00-04:00,256.42999267578125,256.44500732421875,256.20001220703125,256.20001220703125,256.20001220703125,75242,256.20972209291585,256.6919489186381,255.72749526719358,0.9644536514445292,0.2411134128611323,0.48993224208333236,False,False,True,False
2025-10-01 12:20:00-04:00,256.20001220703125,256.2099914550781,255.9499969482422,256.0400085449219,256.0400085449219,84536,256.1960976697252,256.68210071424244,255.71009462520797,0.9720060890344655,0.24300152225861638,0.33941548662685855,False,False,False,False
2025-10-01 12:22:00-04:00,256.0299987792969,256.06988525390625,255.93760681152344,255.98500061035156,255.98500061035156,50884,256.17718337342694,256.64104180196904,255.71332494488487,0.9277168570841638,0.23192921427104096,0.29284329953922705,False,False,False,False
2025-10-01 12:24:00-04:00,255.99000549316406,256.23590087890625,255.960205078125,256.23590087890625,256.23590087890625,59289,256.1740232691621,256.6466350150062,255.70141152331797,0.9452234916882389,0.23630587292205973,0.5654634700557857,False,False,False,True
2025-10-01 12:26:00-04:00,256.2439880371094,256.2760009765625,256.1099853515625,256.20001220703125,256.20001220703125,74585,256.1760527525802,256.63460644883986,255.71749905632046,0.917107392519398,0.2292768481298495,0.5261250259746229,False,False,False,False
2025-10-01 12:28:00-04:00,256.17999267578125,256.260009765625,256.1200866699219,256.1600036621094,256.1600036621094,45222,256.17643185860925,256.6171148043836,255.73574891283488,0.8813658915487395,0.22034147288718486,0.4813605261363066,False,False,True,False
2025-10-01 12:30:00-04:00,256.1636047363281,256.389892578125,256.1499938964844,256.3629150390625,256.3629150390625,61709,256.1882891899694,256.63288357749445,255.74369480244434,0.8891887750501155,0.22229719376252888,0.6963878244900944,False,False,False,True
2025-10-01 12:32:00-04:00,256.3599853515625,256.3599853515625,256.1099853515625,256.1199951171875,256.1199951171875,100348,256.1890859598235,256.63980684609606,255.73836507355097,0.9014417725450983,0.22536044313627457,0.4233551797350741,False,False,True,False
2025-10-01 12:34:00-04:00,256.1127014160156,256.2099914550781,256.0299987792969,256.05999755859375,256.05999755859375,49250,256.18060119517264,256.6222485279742,255.7389538623711,0.8832946656031027,0.22082366640077566,0.3634616042919888,False,False,False,False
2025-10-01 12:36:00-04:00,256.07000732421875,256.489990234375,256.07000732421875,256.489990234375,256.489990234375,80407,256.19673402715523,256.68021516183285,255.71325289247758,0.966962269355264,0.241740567338816,0.8032757497511426,False,False,False,True
2025-10-01 12:38:00-04:00,256.489990234375,256.510009765625,256.3800048828125,256.4800109863281,256.4800109863281,89770,256.2214903304346,256.682624328207,255.76035633266224,0.9222679955447575,0.23056699888618937,0.7803096899625198,False,False,False,False
2025-10-01 12:40:00-04:00,256.4649963378906,256.6300048828125,256.3999938964844,256.4200134277344,256.4200134277344,62373,256.2464281468069,256.7074509420677,255.78540535154616,0.9220455905215204,0.2305113976303801,0.6882610607456761,False,False,False,False
2025-10-01 12:42:00-04:00,256.42999267578125,256.4599914550781,256.27099609375,256.3500061035156,256.3500061035156,57088,256.25727605829655,256.7099956462969,255.80455647029623,0.905439176000641,0.22635979400016026,0.6024144389562011,False,False,False,False
2025-10-01 12:44:00-04:00,256.3500061035156,256.3500061035156,256.1199951171875,256.1499938964844,256.1499938964844,53147,256.25245596122664,256.70590578769253,255.79900613476073,0.9068996529317985,0.22672491323294963,0.3870194024101577,False,False,True,False
2025-10-01 12:46:00-04:00,256.1451110839844,256.5400085449219,256.1400146484375,256.5299987792969,256.5299987792969,61793,256.26682593230527,256.7549295554214,255.77872230918908,0.9762072462323488,0.2440518115580872,0.7695870656639076,False,False,False,True
2025-10-01 12:48:00-04:00,256.5400085449219,256.55999755859375,256.3999938964844,256.42498779296875,256.42498779296875,41489,256.28538153392844,256.75667552715487,255.814087540702,0.9425879864528781,0.23564699661321953,0.6481095251019302,False,False,False,False
2025-10-01 12:50:00-04:00,256.42498779296875,256.5400085449219,256.41009521484375,256.4750061035156,256.4750061035156,57202,256.3034439231823,256.7535911831017,255.85329666326285,0.9002945198388659,0.22507362995971647,0.6905622844000486,False,False,False,False
2025-10-01 12:52:00-04:00,256.4700012207031,256.56500244140625,256.3699951171875,256.3800048828125,256.3800048828125,45118,256.3162906111778,256.76042460994904,255.87215661240657,0.8882679975424708,0.2220669993856177,0.5717286582551321,False,False,False,False
2025-10-01 12:54:00-04:00,256.375,256.42999267578125,256.29010009765625,256.3800048828125,256.3800048828125,43106,256.3210914309466,256.7487905454657,255.89339231642748,0.855398229038201,0.21384955725955024,0.5688725436480747,False,False,False,False
2025-10-01 12:56:00-04:00,256.375,256.44000244140625,256.3399963378906,256.3999938964844,256.3999938964844,34432,256.32797137961137,256.7329018033817,255.92304095584106,0.8098608475406479,0.20246521188516198,0.5889319654008539,False,False,False,False
2025-10-01 12:58:00-04:00,256.3999938964844,256.4986877441406,256.38299560546875,256.45318603515625,256.45318603515625,56721,256.3391128159901,256.7266886251178,255.95153700686245,0.775151618255336,0.193787904563834,0.6471624601944056,False,False,False,False
2025-10-01 13:00:00-04:00,256.4599914550781,256.79998779296875,256.4599914550781,256.79400634765625,256.79400634765625,104207,256.3720222492515,256.7902008290289,255.95384366947408,0.836357159554808,0.209089289888702,1.0,False,False,False,False
2025-10-01 13:02:00-04:00,256.7850036621094,256.8298034667969,256.69500732421875,256.7099914550781,256.7099914550781,58598,256.40753766189715,256.81085761221243,256.0042177115819,0.8066399006305573,0.20165997515763934,0.8749551602202451,False,False,False,False
2025-10-01 13:04:00-04:00,256.7099914550781,256.75,256.489990234375,256.510009765625,256.510009765625,69971,256.42428010679583,256.8392700152046,256.0092901983871,0.829979816817513,0.20749495420437825,0.6032912573198336,False,False,False,False
2025-10-01 13:06:00-04:00,256.510009765625,256.6499938964844,256.510009765625,256.6099853515625,256.6099853515625,51251,256.4400626049953,256.8415503487351,256.03857486125554,0.8029754874795572,0.2007438718698893,0.7116163559370262,False,False,False,False
2025-10-01 13:08:00-04:00,256.6099853515625,256.6499938964844,256.510009765625,256.5400085449219,256.5400085449219,50477,256.45212052220313,256.8414563177408,256.0627847266655,0.7786715910752946,0.19466789776882365,0.6128691783879981,False,False,False,False
2025-10-01 13:10:00-04:00,256.5150146484375,256.5299987792969,256.3299865722656,256.3786926269531,256.3786926269531,69764,256.4483845352795,256.84079114579464,256.05597792476436,0.7848132210302765,0.19620330525756913,0.4111993701700294,False,False,True,False
2025-10-01 13:12:00-04:00,256.385009765625,256.44000244140625,256.20001220703125,256.2051086425781,256.2051086425781,60331,256.43251055703115,256.8336745533698,256.0313465606925,0.8023279926773057,0.20058199816932643,0.21657237871733315,False,False,False,False
2025-10-01 13:14:00-04:00,256.19000244140625,256.20989990234375,255.9949951171875,256.0199890136719,256.0199890136719,85048,256.39845825106636,256.80248680480236,255.99442969733033,0.808057107472024,0.202014276868006,0.031630581681911046,False,False,False,False
2025-10-01 13:16:00-04:00,256.010009765625,256.2200012207031,255.98300170898438,256.215087890625,256.215087890625,72608,256.3737825706572,256.7848081713634,255.96275696995107,0.8220512014123358,0.20551280035308395,0.30695280323221547,False,False,False,False
2025-10-01 13:18:00-04:00,256.2099914550781,256.2300109863281,256.0282897949219,256.0950012207031,256.0950012207031,44646,256.34940016716456,256.7596674460814,255.93913288824777,0.8205345578336107,0.20513363945840268,0.1899594977046205,False,False,False,False
2025-10-01 13:20:00-04:00,256.0950012207031,256.2200012207031,256.0950012207031,256.2099914550781,256.2099914550781,43748,256.3327904336722,256.7270309846973,255.93854988264707,0.7884811020502411,0.19712027551256028,0.34425881828397004,False,False,False,False
2025-10-01 13:22:00-04:00,256.20001220703125,256.2099914550781,256.0523986816406,256.0599060058594,256.0599060058594,46969,256.3113277302297,256.69766278083983,255.9249926796196,0.7726701012202284,0.1931675253050571,0.17460663487134886,False,False,False,False
2025-10-01 13:24:00-04:00,256.04998779296875,256.1199951171875,255.96499633789062,255.99000549316406,255.99000549316406,51301,256.28405832570763,256.6627596271161,255.90535702429918,0.7574026028169101,0.18935065070422752,0.11176152359400687,False,False,False,False
2025-10-01 13:26:00-04:00,255.98500061035156,256.0,255.85499572753906,255.92880249023438,255.92880249023438,78039,256.25014160318864,256.61997362894846,255.88030957742882,0.7396640515196395,0.18491601287990989,0.06556072680013071,False,False,False,False
2025-10-01 13:28:00-04:00,255.9149932861328,256.18499755859375,255.91000366210938,256.1404113769531,256.1404113769531,45776,256.23379200915974,256.62163961164043,255.84594440667905,0.7756952049613801,0.19392380124034503,0.37961685000841705,False,False,False,False
2025-10-01 13:30:00-04:00,256.1650085449219,256.1918029785156,256.072998046875,256.1700134277344,256.1700134277344,54049,256.22532973695803,256.59815356551877,255.85250590839726,0.7456476571215092,0.1864119142803773,0.42581441288612876,False,False,False,False
2025-10-01 13:32:00-04:00,256.1791076660156,256.2200012207031,256.1300048828125,256.1400146484375,256.1400146484375,66975,256.21942597635734,256.57296668964017,255.86588526307455,0.7070814265656225,0.1767703566414056,0.38769139601705127,False,False,False,False
2025-10-01 13:34:00-04:00,256.1400146484375,256.1841125488281,256.05999755859375,256.1300048828125,256.1300048828125,8011800,256.21040493067994,256.55341457068135,255.86739529067853,0.6860192800028244,0.1715048200007061,0.3828020578851494,False,False,False,False
2025-10-01 13:36:00-04:00,256.1698913574219,256.32000732421875,256.1099853515625,256.29998779296875,256.29998779296875,84091,256.2135403489882,256.5642534195207,255.86282727845568,0.7014261410650136,0.1753565352662534,0.6232452555151461,False,False,False,True
