entry_time,exit_time,side,entry_px,exit_px,shares,pnl
2025-10-02 09:40:00-04:00,2025-10-02 09:54:00-04:00,short,254.4536397796631,255.65828011016848,-849.0,-1022.7396405990713
2025-10-02 11:28:00-04:00,2025-10-02 11:50:00-04:00,long,257.12782507629396,256.8679238220215,1606.0,-417.40141436155386
2025-10-02 12:04:00-04:00,2025-10-02 12:18:00-04:00,long,258.00256257629394,257.4527397796631,1558.0,-856.6239171508629
2025-10-02 14:30:00-04:00,2025-10-02 14:52:00-04:00,long,257.79263411865236,257.6877766693115,2904.0,-304.50603288580214
2025-10-03 09:32:00-04:00,2025-10-03 09:34:00-04:00,short,254.82352389831544,256.1681216186524,-872.0,-1172.4892121338075
2025-10-03 11:42:00-04:00,2025-10-03 11:46:00-04:00,long,259.03225235595704,258.4324567626953,1847.0,-1107.822460754392
2025-10-03 13:46:00-04:00,2025-10-03 14:16:00-04:00,short,257.62270220336916,257.52772948303226,-2341.0,222.33113830867813
2025-10-03 14:26:00-04:00,2025-10-03 15:02:00-04:00,long,258.1925080169678,258.1425352203369,1923.0,-96.09768792115972
2025-10-06 09:40:00-04:00,2025-10-06 09:46:00-04:00,short,256.3530636779785,255.61329544067382,-867.0,641.3790617431765
2025-10-06 10:12:00-04:00,2025-10-06 10:32:00-04:00,long,258.09225733947756,257.58288871154787,805.0,-410.0417454833996
2025-10-06 11:40:00-04:00,2025-10-06 11:52:00-04:00,short,257.002862576294,257.2028147796631,-2444.0,-488.683185034065
2025-10-06 13:16:00-04:00,2025-10-06 13:18:00-04:00,short,256.19310801696776,256.6529919830322,-1753.0,-806.1765925110109
2025-10-06 13:44:00-04:00,2025-10-06 14:18:00-04:00,short,255.91320849151612,255.96319654235842,-1656.0,-82.78021219485186
2025-10-06 15:44:00-04:00,2025-10-07 09:30:00-04:00,long,256.8329306610108,256.7429613220215,2641.0,-237.60902427075695
2025-10-07 10:42:00-04:00,2025-10-07 11:06:00-04:00,short,256.00316257629396,256.2630943389893,-1673.0,-434.86583898926466
2025-10-07 13:56:00-04:00,2025-10-07 13:58:00-04:00,short,255.46333128814697,255.7982375,-2722.0,-911.6147086639318
2025-10-07 15:44:00-04:00,2025-10-07 15:58:00-04:00,long,256.4440397949219,256.20811816101076,3606.0,-850.7334118834934
2025-10-08 09:32:00-04:00,2025-10-08 09:36:00-04:00,long,257.13783183898926,256.60039546203615,1613.0,-866.8848760253666
2025-10-08 09:52:00-04:00,2025-10-08 10:34:00-04:00,long,257.7465664001465,257.4977397033692,1007.0,-250.56848365475548
2025-10-08 11:08:00-04:00,2025-10-08 11:32:00-04:00,long,258.11254544067384,257.86762382202147,1867.0,-457.2686620239747
2025-10-08 12:12:00-04:00,2025-10-08 12:38:00-04:00,long,258.25248757629396,258.0425591186524,2564.0,-538.2565653930142
2025-10-08 15:26:00-04:00,2025-10-08 15:46:00-04:00,long,258.26249433898926,258.0225761016846,3346.0,-802.7664220214065
2025-10-09 09:32:00-04:00,2025-10-09 11:02:00-04:00,short,257.0228761016846,255.13344371185303,-1632.0,3083.5536602050743
2025-10-09 11:32:00-04:00,2025-10-09 12:06:00-04:00,short,254.34167386779785,254.41365849151612,-2105.0,-151.527632926948
2025-10-09 12:24:00-04:00,2025-10-09 12:50:00-04:00,short,253.79383411865234,253.91380849151614,-2060.0,-247.14720809941582
2025-10-09 13:14:00-04:00,2025-10-09 13:38:00-04:00,short,253.26399433898928,253.42395000000002,-2212.0,-353.8219221557598
2025-10-10 09:32:00-04:00,2025-10-10 09:56:00-04:00,long,254.98347955932618,254.92350000000002,1493.0,-89.54948207396592
2025-10-10 10:58:00-04:00,2025-10-10 12:32:00-04:00,short,253.83383066101075,248.8203357711792,-1437.0,7204.392156687935
2025-10-10 12:52:00-04:00,2025-10-10 13:24:00-04:00,short,247.5307142288208,247.65567672882082,-1346.0,-168.19952500001267
2025-10-10 14:32:00-04:00,2025-10-10 15:32:00-04:00,short,246.75094944915773,246.216106288147,-1569.0,839.1689196258528
2025-10-10 15:54:00-04:00,2025-10-13 09:32:00-04:00,short,245.28639261016846,247.9156084915161,-1402.0,-3686.160665649402
2025-10-13 11:28:00-04:00,2025-10-13 12:38:00-04:00,long,248.2255130508423,248.93219490356446,1446.0,1021.8619590362576
2025-10-13 13:00:00-04:00,2025-10-13 13:14:00-04:00,long,249.48512955932617,248.9752880508423,2185.0,-1114.0036960372636
2025-10-13 14:26:00-04:00,2025-10-13 14:34:00-04:00,long,249.22521305084229,248.91530849151613,3378.0,-1046.8576014037565
2025-10-13 14:44:00-04:00,2025-10-13 15:24:00-04:00,short,248.51541933898926,248.47543805084229,-2377.0,95.03552192536114
2025-10-13 15:56:00-04:00,2025-10-14 10:04:00-04:00,short,247.57569889831544,246.1812199066162,-1939.0,2703.894764904808
2025-10-14 11:28:00-04:00,2025-10-14 11:36:00-04:00,short,246.16613349151612,246.60598867797853,-1726.0,-759.190051834119
2025-10-14 12:48:00-04:00,2025-10-14 13:00:00-04:00,long,247.87561194915773,247.52072272033692,2380.0,-844.6363645935264
2025-10-14 13:38:00-04:00,2025-10-14 13:44:00-04:00,short,247.16083011016846,247.4857295593262,-2364.0,-768.0622978088652
2025-10-14 15:00:00-04:00,2025-10-14 15:38:00-04:00,long,247.86562044067384,247.98557955932617,2341.0,280.82429676510947
2025-10-14 15:44:00-04:00,2025-10-15 09:30:00-04:00,short,247.26579433898925,249.30519088134767,-1189.0,-2424.8424888641584
2025-10-15 09:32:00-04:00,2025-10-15 10:40:00-04:00,long,249.52012272033693,250.78474261016848,709.0,896.6155018905692
2025-10-15 12:48:00-04:00,2025-10-15 13:32:00-04:00,short,249.0602540084839,248.32547389831544,-1950.0,1432.8212148284933
2025-10-15 13:46:00-04:00,2025-10-15 15:04:00-04:00,long,249.215206288147,249.656373336792,1463.0,645.4273921676547
2025-10-15 15:40:00-04:00,2025-10-16 09:30:00-04:00,short,249.19021988983155,248.1955232711792,-2519.0,2505.6407823852473
2025-10-16 09:32:00-04:00,2025-10-16 09:36:00-04:00,short,246.590993788147,248.0505625,-869.0,-1268.3652106002776
2025-10-16 12:20:00-04:00,2025-10-16 12:28:00-04:00,short,247.14583522033692,247.7056647796631,-1479.0,-827.9879182434132
2025-10-16 12:34:00-04:00,2025-10-16 12:54:00-04:00,short,246.69096988983156,247.1658334915161,-1205.0,-572.2106400298787
2025-10-16 13:46:00-04:00,2025-10-16 14:42:00-04:00,short,246.1961232711792,245.74775623474122,-1451.0,650.5805698715179
2025-10-16 15:52:00-04:00,2025-10-17 09:44:00-04:00,long,247.4757380508423,247.37016365356448,1478.0,-156.03895917661833
2025-10-17 10:14:00-04:00,2025-10-17 10:40:00-04:00,long,249.6550767288208,249.02527610168457,919.0,-578.786776338199
2025-10-17 11:58:00-04:00,2025-10-17 13:04:00-04:00,long,249.66508349151613,250.50482783050538,1604.0,1346.949919738755
2025-10-17 14:02:00-04:00,2025-10-17 14:40:00-04:00,long,251.48953294067383,251.73945794067384,1582.0,395.3813500000298
2025-10-17 15:24:00-04:00,2025-10-17 15:52:00-04:00,long,252.7340630340576,252.4942363220215,2204.0,-528.5780733276079
2025-10-20 09:32:00-04:00,2025-10-20 11:58:00-04:00,long,257.90261698303226,263.18103176269534,560.0,2955.912276611325
2025-10-20 13:10:00-04:00,2025-10-20 13:14:00-04:00,long,264.08075566101076,263.3883670043945,1709.0,-1183.2922141571387
2025-10-21 09:40:00-04:00,2025-10-21 09:50:00-04:00,long,264.6605682373047,263.5969835998535,763.0,-811.5150783752547
2025-10-21 11:32:00-04:00,2025-10-21 12:06:00-04:00,long,263.79083411865236,263.7308545593262,1445.0,-86.67046322630995
2025-10-22 09:32:00-04:00,2025-10-22 10:14:00-04:00,short,260.9217,260.9916863220215,-1283.0,-89.79245115361101
2025-10-22 11:18:00-04:00,2025-10-22 11:50:00-04:00,short,259.1986147857666,259.0922624237061,-1249.0,132.8341002136067
2025-10-22 12:24:00-04:00,2025-10-22 12:32:00-04:00,short,258.13222337341307,256.9178966186524,-1792.0,2176.0735445311584
2025-10-22 12:32:00-04:00,2025-10-22 12:36:00-04:00,short,256.9178966186524,258.00256257629394,-1050.0,-1138.89925552364
2025-10-22 13:22:00-04:00,2025-10-22 14:00:00-04:00,short,256.7429613220215,256.2331045593262,-1494.0,761.7260034667462
2025-10-23 09:32:00-04:00,2025-10-23 09:42:00-04:00,long,259.15224198303224,258.07254889831546,1133.0,-1223.2922649841119
2025-10-23 11:36:00-04:00,2025-10-23 11:38:00-04:00,long,259.7370579406738,259.09214039001466,2215.0,-1428.4923747100365
2025-10-23 11:54:00-04:00,2025-10-23 12:26:00-04:00,long,260.171925,260.03106761169437,1724.0,-242.83813743888754
2025-10-23 15:52:00-04:00,2025-10-23 15:56:00-04:00,short,259.0922624237061,259.2422113220215,-2485.0,-372.6230123138066
2025-10-24 10:24:00-04:00,2025-10-24 11:56:00-04:00,long,261.02667948303224,262.8811034576416,1270.0,2355.1184477538704
2025-10-27 09:32:00-04:00,2025-10-27 09:42:00-04:00,long,266.0101693389893,264.9604965423584,792.0,-831.3408549316623
2025-10-27 09:50:00-04:00,2025-10-27 10:26:00-04:00,long,266.1101454406738,265.6880614105225,816.0,-344.4205686034811
