entry_time,exit_time,side,entry_px,exit_px,shares,pnl
2025-10-03 14:05:00-04:00,2025-10-03 14:20:00-04:00,short,257.0878590423584,257.752637576294,-1366.0,-908.0874773560148
2025-10-06 09:40:00-04:00,2025-10-06 09:50:00-04:00,short,256.3530636779785,256.13813183898924,-834.0,179.2531537170653
2025-10-06 13:45:00-04:00,2025-10-06 14:35:00-04:00,short,255.79323411865235,256.28307735595706,-1184.0,-579.9743929687784
2025-10-09 09:35:00-04:00,2025-10-09 14:15:00-04:00,short,256.4930363220215,253.64388522033693,-1224.0,3487.36094846193
2025-10-10 11:00:00-04:00,2025-10-10 15:45:00-04:00,short,253.03406761016848,246.83593066101076,-757.0,4691.989670512389
2025-10-10 15:55:00-04:00,2025-10-13 09:35:00-04:00,short,245.16643349151613,246.7059647796631,-967.0,-1488.7267556381248
2025-10-13 15:05:00-04:00,2025-10-13 15:25:00-04:00,short,248.10553867797853,248.47543805084229,-1756.0,-649.5432987487557
2025-10-14 09:30:00-04:00,2025-10-14 10:25:00-04:00,short,246.54102099151612,247.01586933898926,-1501.0,-712.7473695571855
2025-10-14 15:35:00-04:00,2025-10-14 15:40:00-04:00,long,248.62538694915773,248.3754619491577,1510.0,-377.3867500000284
2025-10-15 10:00:00-04:00,2025-10-15 11:25:00-04:00,long,250.674775,250.07494889831543,623.0,-373.69166134949614
2025-10-15 11:55:00-04:00,2025-10-15 12:10:00-04:00,short,248.72035966949463,249.64008183898926,-1037.0,-953.7518897659351
2025-10-15 13:15:00-04:00,2025-10-15 13:40:00-04:00,short,247.73736303100586,248.88531871185305,-1073.0,-1231.7564455490347
2025-10-15 15:55:00-04:00,2025-10-16 09:30:00-04:00,short,248.27550110168457,248.1955232711792,-1243.0,99.41244331815807
2025-10-16 09:35:00-04:00,2025-10-16 10:40:00-04:00,short,247.4357415084839,248.30549088134765,-699.0,-607.9548116317719
2025-10-16 12:35:00-04:00,2025-10-16 13:00:00-04:00,short,246.4760380508423,247.57569889831544,-832.0,-914.9178250976456
2025-10-16 14:20:00-04:00,2025-10-16 14:45:00-04:00,short,245.29638411865236,246.28609261016845,-872.0,-863.0258046020369
2025-10-17 09:35:00-04:00,2025-10-17 11:15:00-04:00,long,248.27550110168457,248.6653834915161,767.0,299.0397930007922
2025-10-17 12:40:00-04:00,2025-10-17 15:55:00-04:00,long,250.65477672882082,252.05436588134768,959.0,1342.2059972732563
2025-10-20 09:35:00-04:00,2025-10-20 13:35:00-04:00,long,258.3224738983154,262.9710727966309,464.0,2156.949888818378
2025-10-21 09:40:00-04:00,2025-10-21 09:50:00-04:00,long,264.6605682373047,263.5969835998535,768.0,-816.8330015625106
2025-10-22 09:35:00-04:00,2025-10-22 14:25:00-04:00,short,260.23190455932615,256.94288301696776,-868.0,2854.8706987670894
2025-10-23 09:35:00-04:00,2025-10-23 13:10:00-04:00,long,259.0786556671143,259.87202720336916,855.0,678.3326634979232
2025-10-24 10:50:00-04:00,2025-10-24 14:55:00-04:00,long,261.9763761779785,263.4609465423584,932.0,1383.6195796020322
2025-10-27 09:35:00-04:00,2025-10-27 11:00:00-04:00,long,266.0101693389893,265.32037389831544,764.0,-527.0037166748089
2025-10-27 14:55:00-04:00,2025-10-28 11:15:00-04:00,long,266.1001386779785,268.2844807373047,2813.0,6144.554212884555
2025-10-28 12:55:00-04:00,2025-10-28 13:15:00-04:00,long,269.6990647796631,268.9293067626953,1670.0,-1285.4958883362008
2025-10-29 09:40:00-04:00,2025-10-29 10:35:00-04:00,long,270.6387852203369,269.81902389831544,1052.0,-862.3889107665796
2025-10-29 13:25:00-04:00,2025-10-29 14:40:00-04:00,long,269.63908522033694,269.35917044067384,1460.0,-408.6755783081287
2025-10-29 15:35:00-04:00,2025-10-29 15:45:00-04:00,short,267.86962720336913,269.11333356933596,-921.0,-1145.45356305545
2025-10-30 12:15:00-04:00,2025-10-30 13:00:00-04:00,long,271.87840345764164,271.22851303405764,954.0,-619.9954640991334
2025-10-31 12:40:00-04:00,2025-10-31 13:00:00-04:00,long,272.96309992370607,271.55852264404297,778.0,-1092.7611235778927
2025-10-31 15:55:00-04:00,2025-10-31 15:55:00-04:00,short,270.385351751709,270.168925,-858.0,185.6941529663046
