entry_time,exit_time,side,entry_px,exit_px,shares,pnl
2024-01-11 00:00:00-05:00,2024-01-18 00:00:00-05:00,long,186.48403128814698,186.03416933898927,146.0,-65.67984457702528
2024-01-19 00:00:00-05:00,2024-02-05 00:00:00-05:00,long,189.27320283050537,188.09354889831545,128.0,-150.99570332030999
2024-02-23 00:00:00-05:00,2024-03-04 00:00:00-05:00,long,184.9544915084839,176.09714889831542,151.0,-1337.4587341354395
2024-03-15 00:00:00-04:00,2024-03-20 00:00:00-04:00,long,171.11864716949464,175.6672852203369,132.0,600.4202227111798
2024-03-28 00:00:00-04:00,2024-04-12 00:00:00-04:00,long,171.698475,174.20771650848388,124.0,311.14594705200136
2024-04-12 00:00:00-04:00,2024-04-19 00:00:00-04:00,long,174.20771650848388,166.16014371185304,141.0,-1134.7077643249493
2024-04-24 00:00:00-04:00,2024-04-26 00:00:00-04:00,long,166.49003128814698,169.82904088134765,141.0,470.8003526412947
2024-05-24 00:00:00-04:00,2024-06-05 00:00:00-04:00,short,188.7633613220215,195.34137389831542,-139.0,-914.3437481048561
2024-06-11 00:00:00-04:00,2024-06-12 00:00:00-04:00,short,193.59189889831543,207.30778411865236,-142.0,-1947.6557012878438
2024-06-24 00:00:00-04:00,2024-07-03 00:00:00-04:00,short,207.65768522033693,219.934,-83.0,-1018.9341267120346
2024-07-19 00:00:00-04:00,2024-07-25 00:00:00-04:00,short,224.75256132202148,218.86431367797852,-75.0,441.6185733032222
2024-08-08 00:00:00-04:00,2024-08-13 00:00:00-04:00,long,213.04606761016848,218.9442915084839,56.0,330.3005383056636
2024-08-20 00:00:00-04:00,2024-09-04 00:00:00-04:00,short,225.7022732711792,221.59350566101074,-79.0,324.59264120330806
2024-09-23 00:00:00-04:00,2024-10-08 00:00:00-04:00,short,227.27179433898925,224.2327130508423,-81.0,246.1655843399026
2024-10-17 00:00:00-04:00,2024-10-31 00:00:00-04:00,short,233.35996367797853,229.27119433898926,-97.0,396.6106258819588
2024-11-08 00:00:00-05:00,2024-11-15 00:00:00-05:00,long,227.10184716949465,226.33207389831543,104.0,-80.05642020263872
2024-12-31 00:00:00-05:00,2025-01-03 00:00:00-05:00,short,252.36427044067383,243.28699261016845,-101.0,916.8050608810435
2025-01-16 00:00:00-05:00,2025-01-22 00:00:00-05:00,long,237.27880110168456,219.72405628814698,87.0,-1527.2627987777696
2025-01-28 00:00:00-05:00,2025-01-29 00:00:00-05:00,long,230.7807511016846,234.04975911865236,72.0,235.36857722167974
2025-02-27 00:00:00-05:00,2025-02-28 00:00:00-05:00,short,239.33818066101074,236.87891194915773,-80.0,196.7414969482411
2025-03-24 00:00:00-04:00,2025-03-26 00:00:00-04:00,long,220.93370000000002,223.4429415084839,66.0,165.6099395599362
2025-04-10 00:00:00-04:00,2025-04-24 00:00:00-04:00,long,189.0132863220215,204.82853238983154,34.0,537.7183663055417
2025-05-15 00:00:00-04:00,2025-05-22 00:00:00-04:00,short,210.88671194915773,200.64979371185302,-64.0,655.1627671875012
2025-05-28 00:00:00-04:00,2025-06-04 00:00:00-04:00,long,200.52981933898926,202.84913066101075,74.0,171.62903782959035
2025-06-20 00:00:00-04:00,2025-06-23 00:00:00-04:00,long,198.18053349151612,201.56951588134766,105.0,355.8431509323117
2025-07-08 00:00:00-04:00,2025-07-31 00:00:00-04:00,short,210.0369761016846,208.42745849151612,-95.0,152.90417296600438
2025-08-07 00:00:00-04:00,2025-09-15 00:00:00-04:00,long,218.81434088134768,236.9289,87.0,1575.9666433227521
2025-09-19 00:00:00-04:00,2025-09-23 00:00:00-04:00,short,241.15762672882082,255.80324088134768,-99.0,-1449.9158011001591
2025-10-10 00:00:00-04:00,2025-10-13 00:00:00-04:00,short,254.86352044067382,249.30519088134767,-104.0,578.06627416992
2025-10-23 00:00:00-04:00,2025-10-30 00:00:00-04:00,short,259.86202044067386,271.9083932373047,-79.0,-951.6634509338381
